model,uid,phenomenon,group,lp_good,lp_bad,ntok_good,ntok_bad,prob_correct,prompt_margin_ab,prompt_margin_ba,prompt_correct
Qwen/Qwen2.5-3B,adjective_agreement_0014,adjective_agreement,"neut noun, femn adj",-35.14543533325195,-31.7764892578125,6,6,0,-1.1953123807907104,1.6718749403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0015,adjective_agreement,"neut noun, masc adj",-35.46376037597656,-38.03480529785156,13,13,1,-1.890625,1.8828126192092896,0
Qwen/Qwen2.5-3B,adjective_agreement_0016,adjective_agreement,"neut noun, femn adj",-25.984695434570312,-30.459590911865234,9,8,1,-2.1796873807907104,2.3593749403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0017,adjective_agreement,"neut noun, femn adj",-38.43128967285156,-40.03197479248047,8,8,1,-1.71875,2.8437501192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0018,adjective_agreement,"neut noun, femn adj",-27.416698455810547,-30.762548446655273,7,7,1,-1.0546875,1.5078124403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0019,adjective_agreement,"neut noun, masc adj",-38.63806915283203,-40.470664978027344,14,14,1,-2.0,2.3203125596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0020,adjective_agreement,"neut noun, masc adj",-35.80629348754883,-37.02277755737305,6,6,1,-2.3828125,2.6015624403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0021,adjective_agreement,"masc noun, femn adj",-28.37935447692871,-33.662261962890625,9,8,1,-0.6874998807907104,2.3125,1
Qwen/Qwen2.5-3B,adjective_agreement_0022,adjective_agreement,"femn noun, masc adj",-35.05529022216797,-41.672698974609375,6,6,1,0.2734375,2.0859374403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0023,adjective_agreement,"femn noun, neut adj",-39.087486267089844,-48.057701110839844,8,8,1,-1.6328125596046448,2.8046876192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0024,adjective_agreement,"femn noun, masc adj",-37.030059814453125,-35.69564437866211,8,8,0,-0.7890623807907104,2.4999999403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0025,adjective_agreement,"femn noun, neut adj",-26.122169494628906,-31.23343276977539,8,8,1,-1.5234375,2.0078123807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0026,adjective_agreement,"femn noun, neut adj",-40.309967041015625,-43.976036071777344,14,14,1,-1.7499999403953552,2.4765625,1
Qwen/Qwen2.5-3B,adjective_agreement_0027,adjective_agreement,"femn noun, masc adj",-35.724281311035156,-40.507713317871094,7,7,1,-0.484375,2.3984374403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0028,adjective_agreement,"neut noun, masc adj",-31.931198120117188,-31.4356689453125,9,9,0,-1.8984376192092896,2.0703126192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0029,adjective_agreement,"masc noun, neut adj",-29.401378631591797,-33.37036895751953,10,10,1,-1.1328125,2.53125,1
Qwen/Qwen2.5-3B,adjective_agreement_0030,adjective_agreement,"femn noun, neut adj",-32.76862335205078,-35.248069763183594,7,7,1,-0.0390625,0.9921875,1
Qwen/Qwen2.5-3B,adjective_agreement_0031,adjective_agreement,"femn noun, masc adj",-33.78397750854492,-39.84954833984375,14,14,1,-0.4375,2.4921874403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0032,adjective_agreement,"masc noun, neut adj",-36.90066146850586,-50.10828399658203,7,7,1,-2.03125,2.6484373807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0033,adjective_agreement,"femn noun, neut adj",-35.11141586303711,-38.31480407714844,7,7,1,-0.8984376192092896,2.9453126192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0034,adjective_agreement,"femn noun, masc adj",-30.1427059173584,-37.28041458129883,7,7,1,-0.203125,2.7421875,1
Qwen/Qwen2.5-3B,adjective_agreement_0035,adjective_agreement,"femn noun, neut adj",-41.29898452758789,-45.25082015991211,13,13,1,-1.1640623807907104,1.4375000596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0036,adjective_agreement,"femn noun, neut adj",-27.078468322753906,-34.2801399230957,7,7,1,-0.1484375,2.390625,1
Qwen/Qwen2.5-3B,adjective_agreement_0037,adjective_agreement,"masc noun, femn adj",-38.55129623413086,-37.967979431152344,6,6,0,-0.9140626192092896,1.8125001192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0038,adjective_agreement,"femn noun, masc adj",-38.93022918701172,-47.0998420715332,13,13,1,-0.421875,2.7421874403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0039,adjective_agreement,"femn noun, masc adj",-26.493335723876953,-32.75501251220703,7,7,1,0.0390625,3.0312500596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0040,adjective_agreement,"neut noun, femn adj",-42.30986404418945,-44.4772834777832,14,14,1,-1.3125,2.4375001192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0041,adjective_agreement,"femn noun, masc adj",-26.18709945678711,-32.59498596191406,7,8,1,0.4296875,2.6640625596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0042,adjective_agreement,"femn noun, masc adj",-32.65467834472656,-34.34210205078125,8,8,1,-0.15625,2.8359375,1
Qwen/Qwen2.5-3B,adjective_agreement_0043,adjective_agreement,"masc noun, femn adj",-26.43568992614746,-27.524890899658203,9,8,1,-0.3515625,2.9609375596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0044,adjective_agreement,"neut noun, masc adj",-40.24060821533203,-38.96784591674805,16,16,0,-1.9375,2.1015626192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0045,adjective_agreement,"masc noun, neut adj",-31.51715660095215,-37.24773025512695,6,6,1,-2.1406250596046448,2.0234375596046448,0
Qwen/Qwen2.5-3B,adjective_agreement_0046,adjective_agreement,"neut noun, femn adj",-41.62436294555664,-39.326839447021484,8,8,0,-1.6015625,1.265625,0
Qwen/Qwen2.5-3B,adjective_agreement_0047,adjective_agreement,"neut noun, masc adj",-47.640281677246094,-42.54335021972656,8,8,0,-1.90625,2.0937500596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0048,adjective_agreement,"neut noun, femn adj",-41.868499755859375,-35.76811218261719,7,7,0,-1.21875,2.7109375,1
Qwen/Qwen2.5-3B,adjective_agreement_0049,adjective_agreement,"femn noun, neut adj",-44.66950988769531,-45.42308044433594,10,10,1,-1.2343751192092896,2.5703125596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0050,adjective_agreement,"masc noun, neut adj",-34.71009063720703,-40.182716369628906,12,12,1,-2.015625,2.4843749403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0051,adjective_agreement,"masc noun, neut adj",-38.24710464477539,-45.79881286621094,14,14,1,-1.9062499403953552,2.5624999403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0052,adjective_agreement,"femn noun, neut adj",-33.97172927856445,-38.82099914550781,7,7,1,-0.90625,2.859375,1
Qwen/Qwen2.5-3B,adjective_agreement_0053,adjective_agreement,"femn noun, masc adj",-36.692710876464844,-42.20914840698242,14,14,1,-0.6328125,2.2734373807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0054,adjective_agreement,"neut noun, masc adj",-32.835540771484375,-37.696556091308594,9,10,1,-1.1875,1.8906249403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0055,adjective_agreement,"femn noun, masc adj",-32.4105224609375,-43.511962890625,7,7,1,-0.546875,2.4218750596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0056,adjective_agreement,"masc noun, femn adj",-41.588104248046875,-43.544342041015625,7,7,1,-1.109375,2.8515625596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0057,adjective_agreement,"masc noun, femn adj",-43.95062255859375,-43.40374755859375,14,14,0,-1.4218748807907104,1.6484376192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0058,adjective_agreement,"masc noun, neut adj",-32.43926239013672,-34.904884338378906,9,9,1,-0.78125,2.7265623807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0059,adjective_agreement,"femn noun, neut adj",-32.531097412109375,-37.58465576171875,9,9,1,-0.1328125,2.8984375596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0060,adjective_agreement,"femn noun, neut adj",-35.3975830078125,-41.942718505859375,14,14,1,-0.90625,2.6718749403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0061,adjective_agreement,"masc noun, neut adj",-43.148162841796875,-44.328651428222656,7,7,1,-0.1640625,2.1015625,1
Qwen/Qwen2.5-3B,adjective_agreement_0062,adjective_agreement,"femn noun, neut adj",-31.7818660736084,-36.88860321044922,7,7,1,-1.9375000596046448,2.2890625,1
Qwen/Qwen2.5-3B,adjective_agreement_0063,adjective_agreement,"femn noun, neut adj",-39.73036575317383,-43.851043701171875,9,9,1,-0.9687498807907104,2.5234375,1
Qwen/Qwen2.5-3B,adjective_agreement_0064,adjective_agreement,"femn noun, masc adj",-43.79777526855469,-46.91449737548828,9,9,1,-0.328125,2.8281251192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0065,adjective_agreement,"femn noun, masc adj",-34.48023223876953,-41.95398712158203,9,9,1,-0.4375,3.1093748807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0066,adjective_agreement,"masc noun, neut adj",-36.201255798339844,-41.842018127441406,7,7,1,-1.109375,2.3906249403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0067,adjective_agreement,"neut noun, masc adj",-28.780479431152344,-28.826915740966797,7,8,1,-1.6171875,1.8671875,1
Qwen/Qwen2.5-3B,adjective_agreement_0068,adjective_agreement,"femn noun, neut adj",-23.72061538696289,-29.26620864868164,7,7,1,-1.390625,2.921875,1
Qwen/Qwen2.5-3B,adjective_agreement_0069,adjective_agreement,"femn noun, masc adj",-37.59821701049805,-43.52452087402344,13,13,1,-0.1328125,2.4375000596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0070,adjective_agreement,"femn noun, neut adj",-29.716045379638672,-35.112266540527344,7,7,1,-1.0546873807907104,3.0468750596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0071,adjective_agreement,"masc noun, neut adj",-32.411930084228516,-42.73051452636719,8,8,1,-2.1874999403953552,2.7265623807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0072,adjective_agreement,"femn noun, masc adj",-32.33194351196289,-37.13861846923828,6,6,1,-0.8984375,1.6484375596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0073,adjective_agreement,"masc noun, femn adj",-44.38023376464844,-45.811893463134766,15,15,1,-0.8515623807907104,2.6484375596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0074,adjective_agreement,"masc noun, femn adj",-32.76755142211914,-34.13695526123047,9,9,1,0.0625,3.0937501192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0075,adjective_agreement,"neut noun, femn adj",-36.20286560058594,-33.15461730957031,7,7,0,-0.7734376192092896,2.0859373807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0076,adjective_agreement,"femn noun, masc adj",-35.25502395629883,-37.501312255859375,14,14,1,0.1015625,2.8515626192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0077,adjective_agreement,"masc noun, neut adj",-25.756061553955078,-36.28099822998047,10,10,1,-0.578125,2.3906250596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0078,adjective_agreement,"masc noun, femn adj",-27.953609466552734,-31.343509674072266,8,8,1,-1.2421875,2.9296874403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0079,adjective_agreement,"neut noun, femn adj",-33.15484619140625,-34.705055236816406,7,7,1,-1.5546876192092896,2.4140624403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0080,adjective_agreement,"masc noun, femn adj",-31.353010177612305,-32.454383850097656,7,7,1,-0.1171875,2.6875001192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0081,adjective_agreement,"masc noun, neut adj",-40.557373046875,-45.354652404785156,10,9,1,-1.671875,2.359375,1
Qwen/Qwen2.5-3B,adjective_agreement_0082,adjective_agreement,"femn noun, neut adj",-29.865074157714844,-34.32700729370117,7,7,1,-1.3437499403953552,2.8281250596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0083,adjective_agreement,"femn noun, masc adj",-43.03978729248047,-41.82773971557617,8,9,0,-1.1953123807907104,2.3671875596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0084,adjective_agreement,"masc noun, neut adj",-40.969242095947266,-44.64405059814453,10,10,1,-0.7578125,2.6484374403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0085,adjective_agreement,"femn noun, neut adj",-36.64105224609375,-46.78504180908203,14,14,1,-0.515625,2.8671876192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0086,adjective_agreement,"neut noun, masc adj",-40.43824768066406,-42.895774841308594,8,8,1,-2.4140623807907104,2.5546875,1
Qwen/Qwen2.5-3B,adjective_agreement_0087,adjective_agreement,"masc noun, femn adj",-39.078617095947266,-40.69269561767578,8,8,1,-0.7578125,2.21875,1
Qwen/Qwen2.5-3B,adjective_agreement_0088,adjective_agreement,"neut noun, masc adj",-35.67504119873047,-35.416526794433594,8,8,0,-2.390625,2.8124999403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0089,adjective_agreement,"neut noun, femn adj",-23.033798217773438,-27.428346633911133,8,8,1,-1.1328123807907104,2.8437498807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0090,adjective_agreement,"neut noun, femn adj",-42.3663330078125,-46.21588897705078,9,9,1,-2.0703126192092896,2.1249998807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0091,adjective_agreement,"neut noun, femn adj",-32.9670295715332,-31.844188690185547,6,6,0,-1.0078125,1.28125,1
Qwen/Qwen2.5-3B,adjective_agreement_0092,adjective_agreement,"femn noun, neut adj",-37.110870361328125,-45.40604019165039,7,7,1,-0.4453125,2.1171874403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0093,adjective_agreement,"femn noun, masc adj",-39.657371520996094,-42.118621826171875,7,7,1,-0.453125,2.1953124403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0094,adjective_agreement,"neut noun, masc adj",-22.38243865966797,-26.96973991394043,7,7,1,-1.9375000596046448,2.0781251192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0095,adjective_agreement,"femn noun, neut adj",-29.854732513427734,-34.380958557128906,8,8,1,-1.71875,2.2734376192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0096,adjective_agreement,"femn noun, neut adj",-28.9345703125,-35.80400466918945,7,7,1,-1.2421873807907104,2.6093749403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0097,adjective_agreement,"femn noun, neut adj",-31.671167373657227,-39.509971618652344,6,6,1,-1.2109375,2.890625,1
Qwen/Qwen2.5-3B,adjective_agreement_0098,adjective_agreement,"neut noun, femn adj",-47.9520263671875,-40.688873291015625,8,8,0,-2.5390625,2.4921873807907104,0
Qwen/Qwen2.5-3B,adjective_agreement_0099,adjective_agreement,"masc noun, neut adj",-37.44634246826172,-41.911285400390625,12,12,1,-1.4375,1.921875,1
Qwen/Qwen2.5-3B,adjective_agreement_0100,adjective_agreement,"femn noun, neut adj",-38.068580627441406,-38.043827056884766,8,9,0,-0.5234375,2.7656251192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0101,adjective_agreement,"neut noun, femn adj",-46.34170150756836,-47.025047302246094,9,9,1,-2.1484376192092896,2.1015625,0
Qwen/Qwen2.5-3B,adjective_agreement_0102,adjective_agreement,"femn noun, masc adj",-26.87314796447754,-35.07075500488281,7,7,1,-0.6484375,2.6953125596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0103,adjective_agreement,"masc noun, neut adj",-33.00144958496094,-33.48875045776367,13,13,1,-0.953125,2.4062500596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0104,adjective_agreement,"femn noun, neut adj",-38.828468322753906,-41.86902618408203,14,15,1,-0.0390625,2.8593749403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0105,adjective_agreement,"masc noun, femn adj",-39.51417541503906,-40.746604919433594,8,8,1,-0.9765625,2.5468748807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0106,adjective_agreement,"neut noun, femn adj",-25.94822120666504,-27.29841423034668,8,8,1,-1.9687501192092896,2.3671874403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0107,adjective_agreement,"femn noun, masc adj",-44.3809814453125,-45.77315902709961,7,8,1,-1.5078125,1.8593749403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0108,adjective_agreement,"femn noun, masc adj",-31.226160049438477,-36.70304870605469,7,7,1,-0.546875,2.6796875596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0109,adjective_agreement,"neut noun, femn adj",-34.32170486450195,-32.90510559082031,7,7,0,-0.4375,2.625,1
Qwen/Qwen2.5-3B,adjective_agreement_0110,adjective_agreement,"femn noun, neut adj",-36.382972717285156,-42.10834503173828,9,9,1,-1.0546875,1.546875,1
Qwen/Qwen2.5-3B,adjective_agreement_0111,adjective_agreement,"masc noun, neut adj",-23.867515563964844,-28.81582260131836,6,6,1,-1.5078125,1.8671876192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0112,adjective_agreement,"masc noun, neut adj",-38.65468978881836,-40.15892791748047,15,15,1,-1.2734376192092896,2.5390624403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0113,adjective_agreement,"masc noun, femn adj",-46.434059143066406,-49.19147491455078,14,14,1,-0.796875,2.4140624403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0114,adjective_agreement,"masc noun, neut adj",-27.70396614074707,-28.96993064880371,10,10,1,-1.2343751192092896,2.2968749403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0115,adjective_agreement,"femn noun, masc adj",-26.92577362060547,-34.366180419921875,6,6,1,-1.046875,2.7265626192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0116,adjective_agreement,"masc noun, femn adj",-32.278114318847656,-33.24812698364258,8,8,1,-0.1328125,2.5078126192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0117,adjective_agreement,"femn noun, masc adj",-38.20653533935547,-41.720680236816406,8,8,1,-1.1796876192092896,2.5703125,1
Qwen/Qwen2.5-3B,adjective_agreement_0118,adjective_agreement,"femn noun, masc adj",-26.164920806884766,-35.074859619140625,7,7,1,-0.265625,2.7343749403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0119,adjective_agreement,"femn noun, masc adj",-36.817989349365234,-46.43006896972656,12,12,1,-0.53125,2.5000000596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0120,adjective_agreement,"neut noun, femn adj",-42.910552978515625,-38.94343948364258,8,8,0,-1.1171875,1.328125,1
Qwen/Qwen2.5-3B,adjective_agreement_0121,adjective_agreement,"neut noun, masc adj",-36.6986083984375,-38.34998321533203,8,8,1,-2.2109376192092896,2.1640625596046448,0
Qwen/Qwen2.5-3B,adjective_agreement_0122,adjective_agreement,"neut noun, femn adj",-42.98036193847656,-44.02467727661133,14,14,1,-0.5859375,2.4609373807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0123,adjective_agreement,"masc noun, femn adj",-39.37006759643555,-42.17484664916992,8,7,1,-0.9375,1.84375,1
Qwen/Qwen2.5-3B,adjective_agreement_0124,adjective_agreement,"neut noun, femn adj",-40.15406036376953,-44.78404235839844,15,14,1,-2.0000000596046448,2.3359376192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0125,adjective_agreement,"femn noun, neut adj",-31.671613693237305,-42.462852478027344,7,7,1,-1.703125,2.6484375,1
Qwen/Qwen2.5-3B,adjective_agreement_0126,adjective_agreement,"femn noun, neut adj",-35.61878967285156,-42.56515884399414,13,13,1,-0.3515625,2.2578125,1
Qwen/Qwen2.5-3B,adjective_agreement_0127,adjective_agreement,"femn noun, masc adj",-38.08909225463867,-37.962921142578125,8,8,0,-1.359375,2.140625,1
Qwen/Qwen2.5-3B,adjective_agreement_0128,adjective_agreement,"femn noun, neut adj",-27.10247802734375,-33.216094970703125,8,8,1,-1.546875,1.7734375,1
Qwen/Qwen2.5-3B,adjective_agreement_0129,adjective_agreement,"neut noun, femn adj",-37.385414123535156,-37.38090896606445,8,8,0,-1.109375,1.7421876192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0130,adjective_agreement,"masc noun, femn adj",-39.75602722167969,-43.38616180419922,9,8,1,0.0625,2.3984375,1
Qwen/Qwen2.5-3B,adjective_agreement_0131,adjective_agreement,"neut noun, masc adj",-38.78437042236328,-39.167789459228516,15,16,1,-1.6953126192092896,1.8125000596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0132,adjective_agreement,"neut noun, masc adj",-39.02640914916992,-39.09329605102539,9,9,1,-1.984375,2.2031249403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0133,adjective_agreement,"neut noun, masc adj",-44.11738586425781,-48.02450942993164,14,14,1,-2.2656248807907104,2.4375000596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0134,adjective_agreement,"femn noun, masc adj",-34.98773193359375,-38.62532424926758,14,14,1,-0.359375,2.3124998807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0135,adjective_agreement,"masc noun, femn adj",-26.926836013793945,-29.305774688720703,9,9,1,-0.6875001192092896,2.7343750596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0136,adjective_agreement,"neut noun, femn adj",-47.015525817871094,-47.317222595214844,14,14,1,-1.6015625,2.4765625,1
Qwen/Qwen2.5-3B,adjective_agreement_0137,adjective_agreement,"femn noun, neut adj",-30.098268508911133,-41.504615783691406,7,7,1,-2.4843749403953552,2.1093751192092896,0
Qwen/Qwen2.5-3B,adjective_agreement_0138,adjective_agreement,"masc noun, neut adj",-37.10478210449219,-45.69634246826172,16,16,1,-0.9921875,2.3749999403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0139,adjective_agreement,"femn noun, masc adj",-41.03451156616211,-46.16448974609375,14,14,1,-1.15625,2.2031250596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0140,adjective_agreement,"neut noun, masc adj",-29.515348434448242,-32.92422866821289,8,8,1,-2.5156249403953552,2.203125,0
Qwen/Qwen2.5-3B,adjective_agreement_0141,adjective_agreement,"femn noun, masc adj",-32.693084716796875,-34.807891845703125,7,7,1,-0.21875,2.9375,1
Qwen/Qwen2.5-3B,adjective_agreement_0142,adjective_agreement,"neut noun, femn adj",-39.955467224121094,-38.82999038696289,7,7,0,-0.6015625,2.9765623807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0143,adjective_agreement,"femn noun, masc adj",-37.57954406738281,-36.024112701416016,15,16,0,-0.7109375,2.3124999403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0144,adjective_agreement,"femn noun, masc adj",-33.96917724609375,-42.731082916259766,8,8,1,-0.9375,2.7812501192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0145,adjective_agreement,"masc noun, femn adj",-36.913726806640625,-38.317047119140625,7,7,1,-0.4140625,2.5234374403953552,1
Qwen/Qwen2.5-3B,adjective_agreement_0146,adjective_agreement,"femn noun, neut adj",-28.1217041015625,-31.324668884277344,8,8,1,-2.015625,2.8515625596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0147,adjective_agreement,"femn noun, masc adj",-28.351802825927734,-34.173095703125,6,6,1,-1.0703126192092896,2.5859373807907104,1
Qwen/Qwen2.5-3B,adjective_agreement_0148,adjective_agreement,"femn noun, masc adj",-36.53367614746094,-47.0125732421875,7,7,1,-0.796875,2.6093750596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0149,adjective_agreement,"neut noun, femn adj",-23.34092903137207,-25.98685073852539,8,8,1,-0.7421875,2.1953125,1
Qwen/Qwen2.5-3B,adjective_agreement_0150,adjective_agreement,"masc noun, neut adj",-45.86389923095703,-50.64606475830078,7,7,1,-0.3046875,2.0312501192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0151,adjective_agreement,"femn noun, masc adj",-31.112699508666992,-33.42853927612305,7,7,1,-0.53125,2.9687501192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0152,adjective_agreement,"neut noun, masc adj",-40.15203094482422,-37.941650390625,13,14,0,-1.9218751192092896,1.9609375596046448,1
Qwen/Qwen2.5-3B,adjective_agreement_0153,adjective_agreement,"femn noun, masc adj",-39.046165466308594,-38.249996185302734,8,9,0,-1.5000000596046448,1.2578124403953552,0
Qwen/Qwen2.5-3B,adjective_agreement_0154,adjective_agreement,"neut noun, femn adj",-38.00630187988281,-41.683815002441406,12,12,1,-0.4609375,2.7968751192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0155,adjective_agreement,"masc noun, femn adj",-25.980213165283203,-28.189067840576172,7,7,1,-0.6015625,2.9375,1
Qwen/Qwen2.5-3B,adjective_agreement_0156,adjective_agreement,"neut noun, femn adj",-44.07728576660156,-42.09559631347656,15,15,0,-2.1171876192092896,2.1718751192092896,1
Qwen/Qwen2.5-3B,adjective_agreement_0157,adjective_agreement,"neut noun, femn adj",-39.11072540283203,-45.944480895996094,9,9,1,-1.6015625596046448,1.9531248807907104,1
