model,uid,phenomenon,group,lp_good,lp_bad,ntok_good,ntok_bad,prob_correct,prompt_margin_ab,prompt_margin_ba,prompt_correct
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0014,adjective_agreement,"neut noun, femn adj",-49.67756271362305,-48.17152404785156,7,7,0,1.8750000149011612,-0.8749999403953552,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0015,adjective_agreement,"neut noun, masc adj",-37.0944938659668,-43.83945846557617,9,9,1,-0.7499999701976776,0.8750000596046448,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0016,adjective_agreement,"neut noun, femn adj",-38.41290283203125,-43.173248291015625,6,6,1,0.125,1.3750000596046448,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0017,adjective_agreement,"neut noun, femn adj",-44.76997375488281,-49.942359924316406,8,8,1,0.6250000298023224,4.875000100582838,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0018,adjective_agreement,"neut noun, femn adj",-39.58651351928711,-46.040733337402344,6,6,1,-1.125,0.5,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0019,adjective_agreement,"neut noun, masc adj",-41.90994644165039,-51.614864349365234,10,10,1,-1.874999925494194,1.4999999403953552,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0020,adjective_agreement,"neut noun, masc adj",-44.11308288574219,-44.49085998535156,7,7,1,1.1250000596046448,1.0,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0021,adjective_agreement,"masc noun, femn adj",-39.66642379760742,-44.766597747802734,6,6,1,1.0000000596046448,2.5000000819563866,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0022,adjective_agreement,"femn noun, masc adj",-45.951141357421875,-53.662506103515625,7,7,1,5.6250001303851604,4.749999932944775,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0023,adjective_agreement,"femn noun, neut adj",-48.963958740234375,-50.23858642578125,7,8,1,-0.25,1.625,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0024,adjective_agreement,"femn noun, masc adj",-45.584877014160156,-46.43212127685547,8,8,1,1.9999998956918716,1.0000000596046448,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0025,adjective_agreement,"femn noun, neut adj",-45.39838409423828,-51.79408645629883,6,6,1,-0.25,1.7500000447034836,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0026,adjective_agreement,"femn noun, neut adj",-46.89067840576172,-49.90509796142578,11,11,1,-0.7499999701976776,2.874999888241291,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0027,adjective_agreement,"femn noun, masc adj",-49.56389236450195,-49.659812927246094,8,8,1,3.3750001080334187,1.6249999552965164,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0028,adjective_agreement,"neut noun, masc adj",-43.20438003540039,-42.63530731201172,8,8,0,-0.25,1.2499999701976776,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0029,adjective_agreement,"masc noun, neut adj",-38.27153015136719,-44.42039489746094,8,8,1,1.6249999701976776,0.625,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0030,adjective_agreement,"femn noun, neut adj",-42.08667755126953,-45.35484313964844,6,6,1,0.125,0.7500000298023224,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0031,adjective_agreement,"femn noun, masc adj",-45.251380920410156,-51.71418762207031,10,10,1,0.25,0.8750000298023224,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0032,adjective_agreement,"masc noun, neut adj",-47.26466369628906,-52.537227630615234,8,8,1,3.1250000968575478,3.6249999031424522,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0033,adjective_agreement,"femn noun, neut adj",-44.836029052734375,-46.47687530517578,7,7,1,-0.25,0.25,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0034,adjective_agreement,"femn noun, masc adj",-42.594661712646484,-48.8453369140625,7,7,1,-0.4999999403953552,4.124999854713678,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0035,adjective_agreement,"femn noun, neut adj",-50.65797424316406,-52.48588943481445,10,10,1,0.125,0.7499999403953552,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0036,adjective_agreement,"femn noun, neut adj",-40.00003433227539,-44.8795166015625,6,6,1,-0.25,-0.125,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0037,adjective_agreement,"masc noun, femn adj",-48.17890548706055,-53.466243743896484,7,7,1,2.1249999701976776,-2.125,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0038,adjective_agreement,"femn noun, masc adj",-47.9173469543457,-52.217796325683594,11,11,1,3.9999999590218067,3.1249999031424522,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0039,adjective_agreement,"femn noun, masc adj",-39.427032470703125,-42.72031784057617,7,7,1,4.375000165775418,3.1249998956918716,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0040,adjective_agreement,"neut noun, femn adj",-43.42631530761719,-49.27217102050781,11,11,1,-0.9999999701976776,5.374999821186066,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0041,adjective_agreement,"femn noun, masc adj",-40.666770935058594,-44.10129165649414,6,7,1,1.5000000298023224,5.2499999683350325,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0042,adjective_agreement,"femn noun, masc adj",-39.967674255371094,-40.630226135253906,7,7,1,2.2499998807907104,0.7500000298023224,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0043,adjective_agreement,"masc noun, femn adj",-37.620269775390625,-40.266204833984375,7,6,1,3.124999977648258,0.875,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0044,adjective_agreement,"neut noun, masc adj",-51.85950469970703,-52.09868621826172,12,13,1,-1.375,2.9999998807907104,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0045,adjective_agreement,"masc noun, neut adj",-41.100364685058594,-46.56249237060547,7,7,1,0.6249999701976776,0.4999999403953552,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0046,adjective_agreement,"neut noun, femn adj",-52.19635009765625,-52.97445297241211,8,8,1,2.1249999701976776,2.8749998956918716,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0047,adjective_agreement,"neut noun, masc adj",-54.204017639160156,-47.90684509277344,9,9,0,-0.875,2.3750000596046448,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0048,adjective_agreement,"neut noun, femn adj",-50.01856994628906,-50.48869323730469,7,6,1,0.75,4.2500000558793545,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0049,adjective_agreement,"femn noun, neut adj",-45.90188980102539,-45.10181427001953,8,8,0,-0.5,3.8750000335276127,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0050,adjective_agreement,"masc noun, neut adj",-44.888153076171875,-45.02417755126953,10,10,1,2.3749999552965164,3.249999962747097,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0051,adjective_agreement,"masc noun, neut adj",-43.30341339111328,-51.873252868652344,11,11,1,2.4999999329447746,5.4999998938292265,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0052,adjective_agreement,"femn noun, neut adj",-42.54071044921875,-48.178863525390625,7,7,1,-0.7499999701976776,3.625000074505806,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0053,adjective_agreement,"femn noun, masc adj",-48.39866638183594,-49.874114990234375,11,11,1,1.8750001043081284,2.8749998956918716,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0054,adjective_agreement,"neut noun, masc adj",-42.5970344543457,-49.851478576660156,8,8,1,0.375,4.250000175088644,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0055,adjective_agreement,"femn noun, masc adj",-45.72142791748047,-51.79496765136719,7,7,1,0.375,0.5,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0056,adjective_agreement,"masc noun, femn adj",-42.799495697021484,-46.45154571533203,7,6,1,2.6249999701976776,1.1249999701976776,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0057,adjective_agreement,"masc noun, femn adj",-50.478607177734375,-48.85572052001953,11,11,0,0.375,0.25,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0058,adjective_agreement,"masc noun, neut adj",-43.687599182128906,-45.90288543701172,8,8,1,0.125,3.8750001154839993,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0059,adjective_agreement,"femn noun, neut adj",-43.95225524902344,-47.49699783325195,8,8,1,-1.125,1.9999999850988388,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0060,adjective_agreement,"femn noun, neut adj",-44.31684875488281,-51.28639602661133,10,10,1,0.0,4.375000223517418,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0061,adjective_agreement,"masc noun, neut adj",-50.10886764526367,-52.73783874511719,7,7,1,0.0,2.750000022351742,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0062,adjective_agreement,"femn noun, neut adj",-44.03450393676758,-50.76187515258789,7,7,1,0.125,2.374999910593033,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0063,adjective_agreement,"femn noun, neut adj",-46.35900115966797,-47.40874099731445,8,8,1,-1.25,1.1249999403953552,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0064,adjective_agreement,"femn noun, masc adj",-44.320892333984375,-44.4527473449707,8,8,1,1.125,2.0000001043081284,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0065,adjective_agreement,"femn noun, masc adj",-44.53240203857422,-41.80162811279297,8,8,0,1.6250000298023224,1.6250000149011612,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0066,adjective_agreement,"masc noun, neut adj",-38.24359130859375,-52.71162414550781,7,7,1,2.5,2.9999999329447746,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0067,adjective_agreement,"neut noun, masc adj",-42.63660430908203,-40.137245178222656,6,6,0,0.125,3.5000001043081284,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0068,adjective_agreement,"femn noun, neut adj",-36.169769287109375,-38.50780487060547,5,6,1,1.1249999701976776,2.2500000447034836,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0069,adjective_agreement,"femn noun, masc adj",-45.8942985534668,-51.15507507324219,10,10,1,-2.875,2.2500000447034836,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0070,adjective_agreement,"femn noun, neut adj",-39.4693489074707,-47.16196823120117,7,7,1,0.0,2.749999985098839,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0071,adjective_agreement,"masc noun, neut adj",-40.81110382080078,-52.197021484375,8,8,1,1.2500000596046448,3.7499999962747097,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0072,adjective_agreement,"femn noun, masc adj",-47.22185516357422,-47.21731948852539,7,7,0,-0.125,1.4999999850988388,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0073,adjective_agreement,"masc noun, femn adj",-45.62006378173828,-51.94264221191406,12,12,1,2.3750000074505806,2.4999999552965164,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0074,adjective_agreement,"masc noun, femn adj",-37.843711853027344,-42.88336944580078,8,8,1,3.875000011175871,2.0000001192092896,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0075,adjective_agreement,"neut noun, femn adj",-46.01896286010742,-44.907470703125,6,6,0,-0.25,0.125,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0076,adjective_agreement,"femn noun, masc adj",-46.2523193359375,-49.10975646972656,11,11,1,2.6250000670552254,2.9999999031424522,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0077,adjective_agreement,"masc noun, neut adj",-37.360198974609375,-47.89658737182617,9,9,1,3.7499998956918716,2.250000089406967,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0078,adjective_agreement,"masc noun, femn adj",-36.01969909667969,-42.48768997192383,7,7,1,3.1250000074505806,2.2499999403953552,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0079,adjective_agreement,"neut noun, femn adj",-37.57963562011719,-44.174556732177734,6,6,1,-0.4999999403953552,1.875000074505806,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0080,adjective_agreement,"masc noun, femn adj",-37.74877166748047,-44.30408477783203,6,6,1,5.1250000055879354,1.5000000298023224,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0081,adjective_agreement,"masc noun, neut adj",-46.524375915527344,-49.52474594116211,8,8,1,-1.625,4.000000011175871,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0082,adjective_agreement,"femn noun, neut adj",-40.08635711669922,-44.133033752441406,7,7,1,2.875000089406967,2.2499998956918716,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0083,adjective_agreement,"femn noun, masc adj",-48.47722625732422,-47.17340087890625,8,8,0,0.25,3.2499998956918716,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0084,adjective_agreement,"masc noun, neut adj",-40.47727966308594,-48.098331451416016,9,8,1,0.375,4.125000216066837,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0085,adjective_agreement,"femn noun, neut adj",-44.71831130981445,-51.5082893371582,10,10,1,-1.0000000596046448,6.2499999068677425,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0086,adjective_agreement,"neut noun, masc adj",-50.52363586425781,-52.76702880859375,7,7,1,-0.7500000596046448,-0.125,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0087,adjective_agreement,"masc noun, femn adj",-45.6727294921875,-51.09712219238281,8,8,1,-0.25,3.3749998807907104,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0088,adjective_agreement,"neut noun, masc adj",-45.45667266845703,-47.696956634521484,7,7,1,0.375,1.25,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0089,adjective_agreement,"neut noun, femn adj",-36.872589111328125,-41.75147247314453,7,7,1,-1.0000000298023224,3.5000000968575478,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0090,adjective_agreement,"neut noun, femn adj",-49.7189826965332,-51.58004379272461,9,9,1,-0.9999999701976776,1.375,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0091,adjective_agreement,"neut noun, femn adj",-37.65265655517578,-40.97520446777344,6,6,1,1.0,-0.8750000596046448,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0092,adjective_agreement,"femn noun, neut adj",-50.81393051147461,-54.52602767944336,7,7,1,1.3750000447034836,2.1249999403953552,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0093,adjective_agreement,"femn noun, masc adj",-48.938270568847656,-50.48408508300781,8,8,1,0.8750000298023224,1.5000000298023224,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0094,adjective_agreement,"neut noun, masc adj",-31.60687255859375,-35.351219177246094,5,5,1,-0.25,0.125,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0095,adjective_agreement,"femn noun, neut adj",-47.81596374511719,-51.44642639160156,7,7,1,-0.75,3.6250000558793545,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0096,adjective_agreement,"femn noun, neut adj",-37.66813278198242,-44.80015563964844,7,7,1,-1.625,4.125000048428774,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0097,adjective_agreement,"femn noun, neut adj",-41.91761016845703,-47.25893783569336,7,7,1,-0.125,3.124999962747097,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0098,adjective_agreement,"neut noun, femn adj",-57.51451110839844,-52.86289978027344,8,7,0,-1.4999999552965164,3.874999925494194,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0099,adjective_agreement,"masc noun, neut adj",-47.31770706176758,-48.73584747314453,10,10,1,0.8749999701976776,3.0000000819563866,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0100,adjective_agreement,"femn noun, neut adj",-45.923118591308594,-51.337711334228516,7,7,1,-1.7500000298023224,3.000000014901161,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0101,adjective_agreement,"neut noun, femn adj",-51.17241668701172,-55.005516052246094,8,8,1,-1.6250000298023224,2.6249999701976776,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0102,adjective_agreement,"femn noun, masc adj",-35.81559753417969,-40.6798210144043,6,6,1,1.5,2.749999962747097,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0103,adjective_agreement,"masc noun, neut adj",-41.37577819824219,-46.222564697265625,10,10,1,0.75,3.500000111758709,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0104,adjective_agreement,"femn noun, neut adj",-45.77911376953125,-51.04765319824219,10,10,1,-2.750000014901161,3.624999914318323,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0105,adjective_agreement,"masc noun, femn adj",-45.87158966064453,-48.862998962402344,7,7,1,3.1249999552965164,3.500000037252903,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0106,adjective_agreement,"neut noun, femn adj",-31.966541290283203,-35.393577575683594,6,5,1,0.0,0.6250000596046448,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0107,adjective_agreement,"femn noun, masc adj",-47.885982513427734,-47.32432556152344,7,7,0,1.0000000596046448,3.1250001043081284,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0108,adjective_agreement,"femn noun, masc adj",-49.43484115600586,-48.10342025756836,7,8,0,4.0000001937150955,0.625,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0109,adjective_agreement,"neut noun, femn adj",-45.71458053588867,-48.02775192260742,7,7,1,-1.7499999701976776,3.2499999552965164,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0110,adjective_agreement,"femn noun, neut adj",-51.029563903808594,-51.569740295410156,8,8,1,0.25,1.1249999701976776,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0111,adjective_agreement,"masc noun, neut adj",-35.09540557861328,-35.52760314941406,6,6,1,-0.875,2.0000000447034836,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0112,adjective_agreement,"masc noun, neut adj",-44.787506103515625,-51.356117248535156,12,12,1,3.2500000037252903,4.874999828636646,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0113,adjective_agreement,"masc noun, femn adj",-49.27656555175781,-54.32728576660156,11,11,1,1.999999925494194,3.375000111758709,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0114,adjective_agreement,"masc noun, neut adj",-47.53376770019531,-51.02195358276367,8,8,1,0.5000000596046448,1.874999925494194,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0115,adjective_agreement,"femn noun, masc adj",-40.80729675292969,-48.91969299316406,7,7,1,2.625000014901161,3.125000074505806,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0116,adjective_agreement,"masc noun, femn adj",-39.65018081665039,-45.1283073425293,7,7,1,0.9999999701976776,2.2499998956918716,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0117,adjective_agreement,"femn noun, masc adj",-46.37577438354492,-49.977420806884766,7,7,1,0.0,2.2499999552965164,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0118,adjective_agreement,"femn noun, masc adj",-38.87586212158203,-47.822792053222656,6,6,1,1.5000000149011612,6.249999849125743,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0119,adjective_agreement,"femn noun, masc adj",-46.260597229003906,-54.183143615722656,10,10,1,-0.375,2.8750000596046448,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0120,adjective_agreement,"neut noun, femn adj",-51.244873046875,-50.982421875,7,7,0,0.0,-0.5000000596046448,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0121,adjective_agreement,"neut noun, masc adj",-52.75263214111328,-44.78215026855469,7,7,0,-0.5,0.9999999701976776,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0122,adjective_agreement,"neut noun, femn adj",-49.40230941772461,-55.41064453125,12,12,1,1.7499999552965164,-0.375,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0123,adjective_agreement,"masc noun, femn adj",-46.055335998535156,-46.060733795166016,8,7,1,2.3749998807907104,1.0000000596046448,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0124,adjective_agreement,"neut noun, femn adj",-47.44890594482422,-51.269622802734375,10,10,1,-0.125,4.750000223517418,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0125,adjective_agreement,"femn noun, neut adj",-47.19287109375,-50.828697204589844,7,8,1,-0.6250000596046448,1.5,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0126,adjective_agreement,"femn noun, neut adj",-44.26406478881836,-49.03010559082031,10,10,1,-1.375,2.875,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0127,adjective_agreement,"femn noun, masc adj",-53.602081298828125,-50.096717834472656,8,8,0,1.6250000447034836,0.7500000298023224,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0128,adjective_agreement,"femn noun, neut adj",-40.94636535644531,-46.4384880065918,6,6,1,-2.500000089406967,3.7499998956918716,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0129,adjective_agreement,"neut noun, femn adj",-37.713294982910156,-43.45497131347656,7,7,1,0.375,0.6250000596046448,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0130,adjective_agreement,"masc noun, femn adj",-43.126136779785156,-48.99277114868164,8,7,1,2.875000022351742,6.5000002179294825,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0131,adjective_agreement,"neut noun, masc adj",-47.746524810791016,-48.726318359375,11,11,1,-0.25,5.125000149011612,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0132,adjective_agreement,"neut noun, masc adj",-50.21796798706055,-51.11509704589844,9,9,1,0.7500000596046448,1.6249999850988388,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0133,adjective_agreement,"neut noun, masc adj",-43.223880767822266,-45.26868438720703,11,11,1,0.375,2.625000014901161,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0134,adjective_agreement,"femn noun, masc adj",-45.36363983154297,-48.79492950439453,10,10,1,-1.8750000149011612,1.7500000447034836,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0135,adjective_agreement,"masc noun, femn adj",-45.47309875488281,-49.269004821777344,7,7,1,-0.8749999701976776,2.750000037252903,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0136,adjective_agreement,"neut noun, femn adj",-43.45457458496094,-48.09141540527344,11,11,1,0.4999999403953552,1.1249999403953552,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0137,adjective_agreement,"femn noun, neut adj",-40.845909118652344,-45.61517333984375,8,8,1,-0.25,2.0000000298023224,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0138,adjective_agreement,"masc noun, neut adj",-44.579811096191406,-49.70699691772461,12,11,1,-0.7499999403953552,3.624999977648258,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0139,adjective_agreement,"femn noun, masc adj",-48.744140625,-55.00022506713867,10,10,1,-0.875,5.99999993853271,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0140,adjective_agreement,"neut noun, masc adj",-35.29292678833008,-40.76476287841797,6,6,1,-0.8750000298023224,0.8750000298023224,0
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0141,adjective_agreement,"femn noun, masc adj",-41.77558135986328,-46.28218078613281,8,8,1,5.749999826774001,2.3750000298023224,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0142,adjective_agreement,"neut noun, femn adj",-45.45100402832031,-45.936466217041016,7,7,1,-0.25,4.249999836087227,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0143,adjective_agreement,"femn noun, masc adj",-46.00151443481445,-47.793243408203125,11,12,1,0.9999999701976776,4.624999970197678,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0144,adjective_agreement,"femn noun, masc adj",-48.454551696777344,-51.764305114746094,8,8,1,3.6250000186264515,3.7499999068677425,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0145,adjective_agreement,"masc noun, femn adj",-37.71319580078125,-45.01239776611328,7,7,1,6.249999930150807,3.8750000782310963,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0146,adjective_agreement,"femn noun, neut adj",-45.473716735839844,-39.54621124267578,6,7,0,0.125,1.6249999850988388,1
meta-llama/Llama-3.1-8B-Instruct,adjective_agreement_0147,adjective_agreement,"femn noun, masc adj",-41.5250244140625,-43.30268859863281,5,6,1,6.125000086612999,1.2499999701976776,1
