model,uid,phenomenon,group,lp_good,lp_bad,ntok_good,ntok_bad,prob_correct,prompt_margin_ab,prompt_margin_ba,prompt_correct
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0105,adjective_agreement,"masc noun, femn adj",-35.7027702331543,-41.54018783569336,8,8,1,-3.2187499552965164,5.156250029802322,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0106,adjective_agreement,"neut noun, femn adj",-30.242156982421875,-32.00090789794922,8,8,1,-6.328124962747097,6.328124899417162,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0107,adjective_agreement,"femn noun, masc adj",-33.66600036621094,-34.88814163208008,7,8,1,-4.796875014901161,4.656250216066837,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0108,adjective_agreement,"femn noun, masc adj",-34.298004150390625,-38.560630798339844,7,7,1,-4.500000163912773,4.625,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0109,adjective_agreement,"neut noun, femn adj",-34.59968185424805,-33.63289260864258,7,7,0,-5.015624918043613,4.703124850988388,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0110,adjective_agreement,"femn noun, neut adj",-40.887874603271484,-45.400108337402344,9,9,1,-4.109374925494194,4.109375178813934,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0111,adjective_agreement,"masc noun, neut adj",-28.533950805664062,-32.0213737487793,6,6,1,-5.062499992549419,5.859374970197678,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0112,adjective_agreement,"masc noun, neut adj",-40.46522903442383,-40.95654296875,15,15,1,-5.9375002309679985,6.156249795109034,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0113,adjective_agreement,"masc noun, femn adj",-48.20540237426758,-46.64401626586914,14,14,0,-3.7031249180436134,6.046875089406967,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0114,adjective_agreement,"masc noun, neut adj",-33.32511901855469,-31.03327178955078,10,10,0,-5.109375007450581,5.890624895691872,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0115,adjective_agreement,"femn noun, masc adj",-33.37622833251953,-37.893028259277344,6,6,1,-4.015624783933163,5.343750238418579,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0116,adjective_agreement,"masc noun, femn adj",-35.752384185791016,-34.55003356933594,8,8,0,-4.140624947845936,6.812500089406967,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0117,adjective_agreement,"femn noun, masc adj",-30.502670288085938,-31.842708587646484,8,8,1,-4.9218751937150955,5.1250001564621925,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0118,adjective_agreement,"femn noun, masc adj",-31.950408935546875,-35.25911331176758,7,7,1,-4.5937498807907104,5.609375052154064,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0119,adjective_agreement,"femn noun, masc adj",-39.38641357421875,-46.134437561035156,12,12,1,-4.187500081956387,4.968750134110451,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0120,adjective_agreement,"neut noun, femn adj",-40.422698974609375,-36.26929473876953,8,8,0,-4.343750029802322,3.9218748211860657,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0121,adjective_agreement,"neut noun, masc adj",-36.020477294921875,-29.435304641723633,8,8,0,-5.312500104308128,4.203125067055225,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0122,adjective_agreement,"neut noun, femn adj",-44.76537322998047,-47.77717971801758,14,14,1,-6.109375014901161,4.703124925494194,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0123,adjective_agreement,"masc noun, femn adj",-31.13735008239746,-36.343528747558594,8,7,1,-4.015624850988388,5.0000001564621925,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0124,adjective_agreement,"neut noun, femn adj",-43.4876594543457,-47.761085510253906,15,14,1,-4.750000141561031,5.656249813735485,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0125,adjective_agreement,"femn noun, neut adj",-37.76728057861328,-45.39701843261719,7,7,1,-4.593749903142452,4.906250134110451,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0126,adjective_agreement,"femn noun, neut adj",-38.77742385864258,-45.609527587890625,13,13,1,-5.781249824911356,5.640625171363354,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0127,adjective_agreement,"femn noun, masc adj",-38.508628845214844,-39.258670806884766,8,8,1,-4.078124940395355,3.390625089406967,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0128,adjective_agreement,"femn noun, neut adj",-37.267311096191406,-38.589962005615234,8,8,1,-5.49999987334013,5.2656249068677425,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0129,adjective_agreement,"neut noun, femn adj",-43.89959716796875,-44.255611419677734,8,8,1,-6.312499832361937,5.3906251564621925,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0130,adjective_agreement,"masc noun, femn adj",-42.53075408935547,-43.734405517578125,9,8,1,-3.703124910593033,5.343750163912773,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0131,adjective_agreement,"neut noun, masc adj",-42.88114929199219,-40.275882720947266,15,16,0,-5.687500111758709,5.468749985098839,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0132,adjective_agreement,"neut noun, masc adj",-50.279632568359375,-44.0786018371582,9,9,0,-5.2656248807907104,4.203125238418579,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0133,adjective_agreement,"neut noun, masc adj",-48.67023849487305,-49.994041442871094,14,14,1,-5.406249888241291,4.65625,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0134,adjective_agreement,"femn noun, masc adj",-41.066158294677734,-45.444374084472656,14,14,1,-5.031249947845936,5.1874998062849045,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0135,adjective_agreement,"masc noun, femn adj",-30.94359588623047,-31.537939071655273,9,9,1,-4.000000052154064,6.062500163912773,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0136,adjective_agreement,"neut noun, femn adj",-51.21092224121094,-54.48529815673828,14,14,1,-5.640625167638063,4.328125059604645,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0137,adjective_agreement,"femn noun, neut adj",-32.61210632324219,-38.98326110839844,7,7,1,-3.7656248956918716,5.1875001564621925,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0138,adjective_agreement,"masc noun, neut adj",-39.144561767578125,-41.40666580200195,16,16,1,-5.203125007450581,6.265625111758709,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0139,adjective_agreement,"femn noun, masc adj",-40.96162796020508,-44.78105926513672,14,14,1,-4.796875171363354,5.765624962747097,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0140,adjective_agreement,"neut noun, masc adj",-39.64326477050781,-36.56545639038086,8,8,0,-6.531249973922968,5.109375014901161,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0141,adjective_agreement,"femn noun, masc adj",-32.166378021240234,-40.899810791015625,7,7,1,-3.7968751043081284,4.453125059604645,1
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0142,adjective_agreement,"neut noun, femn adj",-37.74656677246094,-33.82828903198242,7,7,0,-6.437500227242708,4.718749940395355,0
Qwen/Qwen2.5-1.5B-Instruct,adjective_agreement_0143,adjective_agreement,"femn noun, masc adj",-38.68791961669922,-39.451499938964844,15,16,1,-6.265624891966581,5.0781251564621925,0
