model,uid,phenomenon,group,lp_good,lp_bad,ntok_good,ntok_bad,prob_correct,prompt_margin_ab,prompt_margin_ba,prompt_correct
google/gemma-2-2b-it,adjective_agreement_0072,adjective_agreement,"femn noun, masc adj",-53.97856140136719,-60.05253601074219,5,6,1,2.071760267019272,-6.131210267543793,0
google/gemma-2-2b-it,adjective_agreement_0073,adjective_agreement,"masc noun, femn adj",-51.14889144897461,-55.799774169921875,10,10,1,7.637715190649033,2.9170113056898117,1
google/gemma-2-2b-it,adjective_agreement_0074,adjective_agreement,"masc noun, femn adj",-45.040733337402344,-48.889984130859375,6,6,1,7.106798067688942,6.150089142844081,1
google/gemma-2-2b-it,adjective_agreement_0075,adjective_agreement,"neut noun, femn adj",-46.79220962524414,-47.23396301269531,7,7,1,5.000782936811447,0.748443603515625,1
google/gemma-2-2b-it,adjective_agreement_0076,adjective_agreement,"femn noun, masc adj",-51.89459228515625,-54.64100646972656,8,9,1,-5.376617461442947,5.024478767067194,0
google/gemma-2-2b-it,adjective_agreement_0077,adjective_agreement,"masc noun, neut adj",-44.43029022216797,-56.188262939453125,6,7,1,-3.7946281880140305,6.802583750337362,1
google/gemma-2-2b-it,adjective_agreement_0078,adjective_agreement,"masc noun, femn adj",-38.29198455810547,-49.9366455078125,6,5,1,10.074558705091476,7.660958191379905,1
google/gemma-2-2b-it,adjective_agreement_0079,adjective_agreement,"neut noun, femn adj",-45.642051696777344,-52.163639068603516,5,5,1,6.426334396004677,4.835661128163338,1
google/gemma-2-2b-it,adjective_agreement_0080,adjective_agreement,"masc noun, femn adj",-43.033912658691406,-45.99388885498047,6,6,1,7.446628719568253,5.919745404273272,1
google/gemma-2-2b-it,adjective_agreement_0081,adjective_agreement,"masc noun, neut adj",-52.24835205078125,-54.935646057128906,7,7,1,3.562019243836403,7.381681355647743,1
google/gemma-2-2b-it,adjective_agreement_0082,adjective_agreement,"femn noun, neut adj",-43.131927490234375,-48.55775833129883,5,5,1,8.035636931657791,6.374797776341438,1
google/gemma-2-2b-it,adjective_agreement_0083,adjective_agreement,"femn noun, masc adj",-49.56345748901367,-50.39541244506836,6,6,1,-5.482288263738155,3.112869158387184,0
google/gemma-2-2b-it,adjective_agreement_0084,adjective_agreement,"masc noun, neut adj",-55.92315673828125,-61.09607696533203,7,7,1,6.993912622332573,8.285236228257418,1
google/gemma-2-2b-it,adjective_agreement_0085,adjective_agreement,"femn noun, neut adj",-51.195247650146484,-60.644020080566406,10,10,1,6.739235818386078,4.5353620909154415,1
google/gemma-2-2b-it,adjective_agreement_0086,adjective_agreement,"neut noun, masc adj",-43.934295654296875,-51.61936950683594,6,7,1,-5.527705106884241,5.122233495116234,0
google/gemma-2-2b-it,adjective_agreement_0087,adjective_agreement,"masc noun, femn adj",-57.28700256347656,-59.2566032409668,7,7,1,6.355348765850067,7.0329321678727865,1
google/gemma-2-2b-it,adjective_agreement_0088,adjective_agreement,"neut noun, masc adj",-52.23377990722656,-57.54647445678711,6,7,1,-4.609510339796543,6.04075045697391,1
google/gemma-2-2b-it,adjective_agreement_0089,adjective_agreement,"neut noun, femn adj",-40.91973114013672,-41.07680892944336,7,7,1,-4.713330164551735,5.383275937289,1
google/gemma-2-2b-it,adjective_agreement_0090,adjective_agreement,"neut noun, femn adj",-50.12640380859375,-51.975318908691406,8,8,1,-4.951799314469099,-2.603803649544716,0
google/gemma-2-2b-it,adjective_agreement_0091,adjective_agreement,"neut noun, femn adj",-43.72864532470703,-47.698577880859375,4,4,1,7.993913769721985,5.381633680313826,1
google/gemma-2-2b-it,adjective_agreement_0092,adjective_agreement,"femn noun, neut adj",-48.39776611328125,-55.20969009399414,7,7,1,-2.523357465863228,4.44272617995739,1
google/gemma-2-2b-it,adjective_agreement_0093,adjective_agreement,"femn noun, masc adj",-48.313812255859375,-54.25873565673828,7,7,1,-0.7713221907615662,3.648475617170334,1
google/gemma-2-2b-it,adjective_agreement_0094,adjective_agreement,"neut noun, masc adj",-34.97721862792969,-38.13170623779297,6,5,1,-5.03490336984396,4.615966759622097,0
google/gemma-2-2b-it,adjective_agreement_0095,adjective_agreement,"femn noun, neut adj",-53.917606353759766,-60.175045013427734,7,7,1,-4.516271650791168,4.279699340462685,0
google/gemma-2-2b-it,adjective_agreement_0096,adjective_agreement,"femn noun, neut adj",-45.64933776855469,-52.68167495727539,6,6,1,2.328634202480316,6.440985815599561,1
google/gemma-2-2b-it,adjective_agreement_0097,adjective_agreement,"femn noun, neut adj",-51.92219924926758,-57.968345642089844,6,6,1,4.719809502363205,5.8538495525717735,1
google/gemma-2-2b-it,adjective_agreement_0098,adjective_agreement,"neut noun, femn adj",-60.00276565551758,-55.36925506591797,7,6,0,-1.4072208404541016,5.663727901875973,1
google/gemma-2-2b-it,adjective_agreement_0099,adjective_agreement,"masc noun, neut adj",-52.6496467590332,-55.07698440551758,10,10,1,7.395356401801109,-1.8397866189479828,1
google/gemma-2-2b-it,adjective_agreement_0100,adjective_agreement,"femn noun, neut adj",-44.29539489746094,-52.39262390136719,7,7,1,0.2827110290527344,7.118698243051767,1
google/gemma-2-2b-it,adjective_agreement_0101,adjective_agreement,"neut noun, femn adj",-49.31447982788086,-51.677188873291016,7,7,1,-3.8129730224609375,-0.3509102463722229,0
google/gemma-2-2b-it,adjective_agreement_0102,adjective_agreement,"femn noun, masc adj",-41.36714172363281,-46.77150344848633,5,5,1,-4.509829550981522,5.055239550769329,1
google/gemma-2-2b-it,adjective_agreement_0103,adjective_agreement,"masc noun, neut adj",-46.89678192138672,-51.00669860839844,11,11,1,7.660548061132431,5.051572650671005,1
google/gemma-2-2b-it,adjective_agreement_0104,adjective_agreement,"femn noun, neut adj",-50.604637145996094,-59.36520767211914,10,10,1,3.6026182174682617,6.9868812039494514,1
google/gemma-2-2b-it,adjective_agreement_0105,adjective_agreement,"masc noun, femn adj",-57.654659271240234,-60.731204986572266,8,7,1,-1.9354610443115234,5.247208472341299,1
google/gemma-2-2b-it,adjective_agreement_0106,adjective_agreement,"neut noun, femn adj",-46.19337463378906,-47.25481414794922,6,5,1,-3.3135375380516052,4.935853756964207,1
google/gemma-2-2b-it,adjective_agreement_0107,adjective_agreement,"femn noun, masc adj",-50.510169982910156,-52.759674072265625,6,6,1,-6.226167608052492,5.189436726272106,0
google/gemma-2-2b-it,adjective_agreement_0108,adjective_agreement,"femn noun, masc adj",-51.73284149169922,-53.79570007324219,5,6,1,-5.095144249498844,6.922798255458474,1
google/gemma-2-2b-it,adjective_agreement_0109,adjective_agreement,"neut noun, femn adj",-54.33019256591797,-56.593658447265625,6,6,1,1.4753265678882599,5.910514663904905,1
google/gemma-2-2b-it,adjective_agreement_0110,adjective_agreement,"femn noun, neut adj",-61.54833984375,-64.3299789428711,7,7,1,-0.1986408233642578,-3.568329870700836,0
google/gemma-2-2b-it,adjective_agreement_0111,adjective_agreement,"masc noun, neut adj",-39.68813705444336,-41.99610900878906,6,6,1,-2.7944850474596024,4.4320810586214066,1
google/gemma-2-2b-it,adjective_agreement_0112,adjective_agreement,"masc noun, neut adj",-47.95953369140625,-55.76371383666992,10,10,1,5.912711337208748,5.8242389392107725,1
google/gemma-2-2b-it,adjective_agreement_0113,adjective_agreement,"masc noun, femn adj",-59.92457580566406,-61.814674377441406,10,10,1,9.61828650534153,5.488743826746941,1
google/gemma-2-2b-it,adjective_agreement_0114,adjective_agreement,"masc noun, neut adj",-47.39310073852539,-49.502960205078125,7,6,1,-6.247632823884487,6.865222986787558,1
google/gemma-2-2b-it,adjective_agreement_0115,adjective_agreement,"femn noun, masc adj",-46.263092041015625,-56.00558090209961,6,5,1,-2.9863318353891373,5.495774433016777,1
google/gemma-2-2b-it,adjective_agreement_0116,adjective_agreement,"masc noun, femn adj",-49.12996292114258,-52.959678649902344,6,6,1,8.060903698205948,6.7520897053182125,1
google/gemma-2-2b-it,adjective_agreement_0117,adjective_agreement,"femn noun, masc adj",-42.80036926269531,-49.35602951049805,6,7,1,-5.6728924959897995,5.321272866800427,0
google/gemma-2-2b-it,adjective_agreement_0118,adjective_agreement,"femn noun, masc adj",-48.34696960449219,-54.08445739746094,6,6,1,-4.764222335070372,5.610265798866749,1
google/gemma-2-2b-it,adjective_agreement_0119,adjective_agreement,"femn noun, masc adj",-49.13684844970703,-54.6514892578125,9,8,1,-1.360750138759613,5.213718194514513,1
google/gemma-2-2b-it,adjective_agreement_0120,adjective_agreement,"neut noun, femn adj",-56.42816162109375,-60.221832275390625,6,6,1,2.2020274102687836,0.8528385758399963,1
google/gemma-2-2b-it,adjective_agreement_0121,adjective_agreement,"neut noun, masc adj",-50.09349822998047,-50.71063995361328,7,7,1,-5.529689688235521,1.6269645988941193,0
google/gemma-2-2b-it,adjective_agreement_0122,adjective_agreement,"neut noun, femn adj",-50.895469665527344,-53.841407775878906,11,11,1,1.4752598404884338,-1.3588905036449432,1
google/gemma-2-2b-it,adjective_agreement_0123,adjective_agreement,"masc noun, femn adj",-49.84475326538086,-54.03759002685547,7,7,1,6.9443817883729935,3.8272648230195045,1
google/gemma-2-2b-it,adjective_agreement_0124,adjective_agreement,"neut noun, femn adj",-53.649009704589844,-59.079437255859375,9,9,1,7.617976054549217,4.459396496415138,1
google/gemma-2-2b-it,adjective_agreement_0125,adjective_agreement,"femn noun, neut adj",-49.29315948486328,-54.39215850830078,6,7,1,-4.889032386243343,5.7118395157158375,1
google/gemma-2-2b-it,adjective_agreement_0126,adjective_agreement,"femn noun, neut adj",-51.43519592285156,-59.05765914916992,9,9,1,3.776997596025467,6.361470939591527,1
google/gemma-2-2b-it,adjective_agreement_0127,adjective_agreement,"femn noun, masc adj",-55.59386444091797,-58.03297424316406,5,6,1,3.695262983441353,-6.837357670068741,0
google/gemma-2-2b-it,adjective_agreement_0128,adjective_agreement,"femn noun, neut adj",-42.68682861328125,-54.656986236572266,6,6,1,-2.31885726749897,6.454559180885553,1
google/gemma-2-2b-it,adjective_agreement_0129,adjective_agreement,"neut noun, femn adj",-44.081298828125,-46.999656677246094,6,6,1,6.001449763774872,4.916707135736942,1
google/gemma-2-2b-it,adjective_agreement_0130,adjective_agreement,"masc noun, femn adj",-52.73072052001953,-57.324676513671875,7,7,1,3.12745201587677,8.011457649990916,1
google/gemma-2-2b-it,adjective_agreement_0131,adjective_agreement,"neut noun, masc adj",-53.32878494262695,-49.277099609375,11,11,0,-6.03808955848217,-7.35728158056736,0
google/gemma-2-2b-it,adjective_agreement_0132,adjective_agreement,"neut noun, masc adj",-58.54070281982422,-61.58373260498047,8,9,1,-4.865045361220837,6.113667506724596,1
google/gemma-2-2b-it,adjective_agreement_0133,adjective_agreement,"neut noun, masc adj",-50.241241455078125,-53.30305480957031,10,9,1,-4.937220357358456,1.3602084815502167,0
google/gemma-2-2b-it,adjective_agreement_0134,adjective_agreement,"femn noun, masc adj",-51.42390060424805,-55.50590515136719,10,9,1,-5.9613153748214245,6.2959344405680895,1
google/gemma-2-2b-it,adjective_agreement_0135,adjective_agreement,"masc noun, femn adj",-45.12632751464844,-52.111305236816406,7,6,1,2.3227997720241547,5.717499550431967,1
google/gemma-2-2b-it,adjective_agreement_0136,adjective_agreement,"neut noun, femn adj",-50.93134307861328,-52.514442443847656,10,10,1,6.802490189671516,-0.4149608016014099,1
google/gemma-2-2b-it,adjective_agreement_0137,adjective_agreement,"femn noun, neut adj",-51.23358154296875,-56.700950622558594,7,7,1,3.854573428630829,6.06317344494164,1
google/gemma-2-2b-it,adjective_agreement_0138,adjective_agreement,"masc noun, neut adj",-56.466453552246094,-58.84041976928711,10,10,1,9.176724016666412,8.025433164089918,1
google/gemma-2-2b-it,adjective_agreement_0139,adjective_agreement,"femn noun, masc adj",-50.09684371948242,-57.54955291748047,9,10,1,-5.7707292921841145,6.812942415475845,1
google/gemma-2-2b-it,adjective_agreement_0140,adjective_agreement,"neut noun, masc adj",-46.05391311645508,-48.181060791015625,6,6,1,-5.4806240648031235,4.641616612672806,0
google/gemma-2-2b-it,adjective_agreement_0141,adjective_agreement,"femn noun, masc adj",-46.121986389160156,-54.90029525756836,6,5,1,-3.7657165229320526,5.668111614882946,1
google/gemma-2-2b-it,adjective_agreement_0142,adjective_agreement,"neut noun, femn adj",-51.3642578125,-57.62841796875,6,6,1,1.920207917690277,2.4272633641958237,1
google/gemma-2-2b-it,adjective_agreement_0143,adjective_agreement,"femn noun, masc adj",-51.06464767456055,-57.640235900878906,9,9,1,-6.236606704071164,5.729829914867878,0
google/gemma-2-2b-it,adjective_agreement_0144,adjective_agreement,"femn noun, masc adj",-52.16447830200195,-58.532440185546875,6,7,1,-4.8056467324495316,7.093006271868944,1
google/gemma-2-2b-it,adjective_agreement_0145,adjective_agreement,"masc noun, femn adj",-48.10581970214844,-54.418678283691406,7,7,1,4.483623534440994,5.154030699282885,1
google/gemma-2-2b-it,adjective_agreement_0146,adjective_agreement,"femn noun, neut adj",-43.77568435668945,-47.836883544921875,4,5,1,-4.496579997241497,6.246840428560972,1
google/gemma-2-2b-it,adjective_agreement_0147,adjective_agreement,"femn noun, masc adj",-42.60789489746094,-46.7591438293457,4,5,1,-2.4268760979175568,7.242299294099212,1
google/gemma-2-2b-it,adjective_agreement_0148,adjective_agreement,"femn noun, masc adj",-47.754791259765625,-51.734619140625,7,7,1,-0.24854660034179688,3.2309474050998688,1
google/gemma-2-2b-it,adjective_agreement_0149,adjective_agreement,"neut noun, femn adj",-41.111900329589844,-45.96876525878906,6,6,1,0.7652873396873474,5.4341003857553005,1
google/gemma-2-2b-it,adjective_agreement_0150,adjective_agreement,"masc noun, neut adj",-59.75188064575195,-66.1996841430664,7,7,1,2.6200839281082153,6.5025632958859205,1
google/gemma-2-2b-it,adjective_agreement_0151,adjective_agreement,"femn noun, masc adj",-48.69087219238281,-46.01148223876953,5,6,0,2.1741256415843964,-2.028799146413803,1
google/gemma-2-2b-it,adjective_agreement_0152,adjective_agreement,"neut noun, masc adj",-54.17863845825195,-58.68644714355469,9,9,1,-1.592695266008377,-0.3643226623535156,0
google/gemma-2-2b-it,adjective_agreement_0153,adjective_agreement,"femn noun, masc adj",-45.720062255859375,-53.335784912109375,6,6,1,-7.78273868560791,5.744829013943672,0
google/gemma-2-2b-it,adjective_agreement_0154,adjective_agreement,"neut noun, femn adj",-46.1767578125,-49.75843048095703,9,9,1,7.754375591874123,2.850967288017273,1
google/gemma-2-2b-it,adjective_agreement_0155,adjective_agreement,"masc noun, femn adj",-38.85899353027344,-41.076942443847656,7,6,1,0.7340201735496521,4.64302808791399,1
google/gemma-2-2b-it,adjective_agreement_0156,adjective_agreement,"neut noun, femn adj",-56.38771057128906,-52.31162643432617,11,11,0,-5.142559919506311,-7.03618723154068,0
google/gemma-2-2b-it,adjective_agreement_0157,adjective_agreement,"neut noun, femn adj",-57.24013900756836,-50.425811767578125,8,8,0,-7.337230868637562,2.0115679800510406,0
google/gemma-2-2b-it,adjective_agreement_0158,adjective_agreement,"neut noun, femn adj",-58.06544494628906,-56.5922966003418,7,7,0,-0.6310157179832458,6.078882247209549,1
google/gemma-2-2b-it,adjective_agreement_0159,adjective_agreement,"femn noun, neut adj",-51.472408294677734,-54.23847198486328,6,7,1,-3.7478388622403145,5.67667406052351,1
